generations,1%,2%,5%,10%,20%
1,18.84509224,9.237586939,9.047918267,11.80096772,13.24124335
2,18.84509224,11.29068967,9.315627024,12.15293108,13.24124335
3,18.84509224,11.29068967,12.644868,14.51671806,13.80832039
4,18.84509224,12.05359894,15.57781565,14.66713036,16.83354065
5,18.84509224,12.05359894,17.07304949,18.86937317,16.83354065
6,18.84509224,12.05359894,17.07304949,21.10481431,16.83354065
7,18.84509224,12.06830647,19.62567767,21.10481431,16.83354065
8,18.84509224,12.36930002,19.93494177,22.99392457,16.83354065
9,18.84509224,12.42753069,19.93494177,22.99392457,23.35279096
10,18.84509224,14.98400545,19.93494177,22.99392457,23.35279096
11,18.84509224,15.49561922,20.03918267,22.99392457,24.06776372
12,18.84509224,17.81326159,20.03918267,22.99392457,24.06776372
13,18.84509224,18.99699743,20.03918267,22.99392457,24.06776372
14,18.84509224,18.99699743,20.03918267,22.99392457,24.06776372
15,18.84509224,18.99699743,20.03918267,22.99392457,24.06776372
16,21.5622599,18.99699743,20.03918267,23.36863744,24.06776372
17,21.5622599,18.99699743,20.03918267,23.36863744,24.06776372
18,21.5622599,18.99699743,20.62582509,23.36863744,24.06776372
19,21.5622599,18.99699743,20.62582509,23.36863744,24.06776372
20,21.5622599,18.99699743,20.62582509,23.86489402,24.06776372
21,21.5622599,18.99699743,20.62582509,23.86489402,26.42864895
22,21.5622599,18.99699743,20.62582509,23.86489402,26.42864895
23,21.5622599,18.99699743,20.62582509,23.86489402,26.42864895
24,21.5622599,18.99699743,20.62582509,25.77206749,26.42864895
25,21.5622599,18.99699743,20.62582509,25.77206749,26.42864895
26,21.5622599,18.99699743,20.62582509,25.77206749,26.42864895
27,21.5622599,19.15419851,20.62582509,26.31037975,26.42864895
28,21.5622599,19.15419851,20.62582509,26.31037975,26.42864895
29,21.5622599,19.15419851,20.62582509,26.31037975,26.42864895
30,21.5622599,19.15419851,20.62582509,26.31037975,26.42864895
31,21.5622599,19.15419851,20.62582509,26.31037975,26.42864895
32,21.5622599,19.15419851,20.62582509,27.44967648,26.42864895
33,21.5622599,19.15419851,20.62582509,27.44967648,26.42864895
34,21.5622599,19.15419851,20.62582509,27.44967648,26.42864895
35,23.07706779,19.15419851,20.8314621,27.44967648,26.42864895
