,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1
707,HepG2,AlamarBlue,SiO2,original,Human,Human,epithelial,liver,Carcinoma,72.0,10.0,66.437,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
708,HepG2,AlamarBlue,SiO2,original,Human,Human,epithelial,liver,Carcinoma,72.0,50.0,58.161,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
709,HepG2,AlamarBlue,SiO2,original,Human,Human,epithelial,liver,Carcinoma,72.0,100.0,56.322,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
710,HepG2,AlamarBlue,SiO2,original,Human,Human,epithelial,liver,Carcinoma,72.0,200.0,56.322,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
711,HepG2,AlamarBlue,SiO2,original,Human,Human,epithelial,liver,Carcinoma,72.0,500.0,55.862,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
712,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,96.447,18.3,5.65,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
713,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,93.57,18.3,-21.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
714,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,1.0,97.8,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
715,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,10.0,97.8,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
716,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,12.5,95.77,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
717,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,25.0,95.77,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
718,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,95.601,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
719,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,92.555,33.0,20.02,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
720,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,1.0,95.601,16.7,-8.75,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
721,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,10.0,93.232,16.7,-9.9,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
723,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,25.0,91.709,16.7,8.29,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
724,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,87.817,16.7,8.29,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
725,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,72.927,16.7,-33.75,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
726,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,1.0,97.504,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
727,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,10.0,94.54,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
728,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,12.5,89.392,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
729,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,25.0,87.52,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
730,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,50.0,80.187,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
731,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,3.0,100.0,72.075,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
732,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,1.0,96.568,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
733,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,10.0,92.356,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
734,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,12.5,87.207,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
735,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,25.0,83.151,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
736,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,50.0,66.615,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
737,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,6.0,100.0,61.622,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
738,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,1.0,96.1,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
739,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,10.0,88.456,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
740,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,12.5,80.655,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
741,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,25.0,70.671,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
742,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,50.0,49.922,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
743,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,9.0,100.0,39.938,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
744,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,1.0,91.888,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
745,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,10.0,84.867,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
746,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,12.5,61.154,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
747,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,25.0,42.122,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
748,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,50.0,27.613,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
749,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,12.0,100.0,22.153,141.0,71.7,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
750,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,1.0,98.604,30.0,-6.285,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
751,HepG2,MTT,SiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,5.0,81.98,30.0,-0.025,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
752,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,0.0,100.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
753,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,1.0,98.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
754,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,5.0,95.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
755,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,10.0,85.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
756,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,25.0,79.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
757,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,50.0,71.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
758,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,100.0,64.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
759,HepG2,MTT,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,200.0,55.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
760,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,0.0,100.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
761,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,1.0,98.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
762,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,5.0,95.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
763,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,10.0,85.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
764,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,25.0,78.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
765,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,50.0,71.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
766,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,100.0,64.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
767,HepG2,NRU,SiO2,test,Human,Human,epithelial,liver,Carcinoma,72.0,200.0,58.0,96.0,-28.0,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
768,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,0.0,100.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
769,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,10.0,98.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
770,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,50.0,95.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
771,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,100.0,90.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
772,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,200.0,50.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
773,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,300.0,20.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
774,HepG2,MTS,SiO2,test,Human,Human,epithelial,liver,Carcinoma,4.0,400.0,10.0,20.0,-41.3,7.407407407,2.926666667,-1.2,1.1,16.0,60.084,2.0,0.0,0.0,-0.6184000000000001,2.3164965809277263,1.2247448713915892,0.0,-0.1831168831168831,2.8168831168831163
775,HepG2,MTT,TiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,400.0,81.479,6.0,20.02,5.369127517,2.806666667,-0.93,1.4,16.0,79.865,2.0,0.0,0.0,-0.2401,2.8780493937365565,1.683250823060347,0.0,0.3142857142857144,3.314285714285715
776,HepG2,MTT,TiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,87.945,12.5,-27.06,5.369127517,2.806666667,-0.93,1.4,16.0,79.865,2.0,0.0,0.0,-0.2401,2.8780493937365565,1.683250823060347,0.0,0.3142857142857144,3.314285714285715
777,HepG2,MTT,TiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,78.082,12.5,-36.25,5.369127517,2.806666667,-0.93,1.4,16.0,79.865,2.0,0.0,0.0,-0.2401,2.8780493937365565,1.683250823060347,0.0,0.3142857142857144,3.314285714285715
778,HepG2,MTT,TiO2,original,Human,Human,epithelial,liver,Carcinoma,24.0,200.0,66.904,12.5,-9.18,5.369127517,2.806666667,-0.93,1.4,16.0,79.865,2.0,0.0,0.0,-0.2401,2.8780493937365565,1.683250823060347,0.0,0.3142857142857144,3.314285714285715
779,HepG2,MTS,Pt,original,Human,Human,epithelial,liver,Carcinoma,4.0,15.0,6.9705,25.0,-17.1,0.0,2.28,1.188,1.35,10.0,195.078,0.0,0.0,0.0,-0.0025,2.588435821108957,0.0,0.0,0.6883116883116884,1.6883116883116884
780,HepG2,MTS,Pt,original,Human,Human,epithelial,liver,Carcinoma,24.0,10.0,79.17,90.0,31.735,0.0,2.28,1.188,1.35,10.0,195.078,0.0,0.0,0.0,-0.0025,2.588435821108957,0.0,0.0,0.6883116883116884,1.6883116883116884
781,HepG2,MTS,Pt,original,Human,Human,epithelial,liver,Carcinoma,24.0,25.0,63.44,90.0,4.635,0.0,2.28,1.188,1.35,10.0,195.078,0.0,0.0,0.0,-0.0025,2.588435821108957,0.0,0.0,0.6883116883116884,1.6883116883116884
782,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,400.0,48.164,12.5,-13.315,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
783,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,89.18,6.0,-8.36,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
784,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,72.85,6.0,-27.0,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
785,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,200.0,57.024,6.0,-26.23,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
786,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,12.5,69.373,178.7,41.52,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
787,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,25.0,53.134,109.25,45.12,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
788,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,40.456,134.645,-3.75,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
789,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,15.385,158.75,15.05,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
790,HepG2,MTT,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,200.0,1.567,214.25,18.2,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
791,HepG2,NRU,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,5.0,98.923,21.0,31.49,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
792,HepG2,NRU,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,25.0,97.981,21.0,-29.9,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
793,HepG2,NRU,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,95.155,21.0,-9.51,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
794,HepG2,NRU,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,75.0,94.886,21.0,-29.45,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
795,HepG2,NRU,CuO,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,93.809,21.0,-7.8,2.298850575,2.67,0.337,1.35,17.0,79.545,1.0,0.0,0.0,-0.1213,1.6514114114799852,0.5075192189225524,0.0,0.3194805194805194,2.31948051948052
796,HepG2,MTT,Co3O4,original,Human,Human,epithelial,liver,Carcinoma,24.0,400.0,47.125,6.0,-8.915,3.058103976,2.771428571,-0.34,1.35,51.0,240.795,4.0,0.0,0.0,-0.4827,5.756098787473113,0.0,0.0,1.359480519480519,244.97830902811924
797,HepG2,MTT,Co3O4,original,Human,Human,epithelial,liver,Carcinoma,24.0,50.0,90.82,12.5,-27.06,3.058103976,2.771428571,-0.34,1.35,51.0,240.795,4.0,0.0,0.0,-0.4827,5.756098787473113,0.0,0.0,1.359480519480519,244.97830902811924
798,HepG2,MTT,Co3O4,original,Human,Human,epithelial,liver,Carcinoma,24.0,100.0,83.695,12.5,-17.86,3.058103976,2.771428571,-0.34,1.35,51.0,240.795,4.0,0.0,0.0,-0.4827,5.756098787473113,0.0,0.0,1.359480519480519,244.97830902811924
799,HepG2,MTT,Co3O4,original,Human,Human,epithelial,liver,Carcinoma,24.0,200.0,75.687,12.5,-9.64,3.058103976,2.771428571,-0.34,1.35,51.0,240.795,4.0,0.0,0.0,-0.4827,5.756098787473113,0.0,0.0,1.359480519480519,244.97830902811924
