,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1
0,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,4,200,36.126,50,-4.65,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,4,400,22.253,50,-33.33,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
2,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,4,500,19.643,50,-31.3,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
3,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,1,91.262,189.25,-16.95,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
4,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,3,87.5,444.9,29.45,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
5,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,10,81.553,47.5,-20.165,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
6,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,30,52.306,552,-37.9,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
7,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,100,30.097,63.6,-5.85,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
8,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,1,108.01,12.5,-7.455,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
9,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,3,107.14,12.5,-7.455,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
10,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,10,106.26,12.5,-7.455,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
11,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,30,94.072,16.785,-20.665,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
12,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,72,100,64.764,14.23,-25,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
13,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,24,0.5,88.021,20,24.3,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
14,143B,MTT,Au,original,Human,Human,mix,bone,osteosarcoma,24,5,85.069,20,31.49,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
15,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,50,55.556,20,37.28,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
16,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,500,12.5,20,-30.62,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
17,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,0.5,97.049,20,-17.1,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
18,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,5,94.444,20,-19.285,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
19,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,50,92.014,20,-8.72,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
20,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,24,500,5.9028,20,-30.62,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
21,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,0.5,83.505,20,-23.1,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
22,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,5,69.931,20,-43.29,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
23,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,50,49.485,20,-40.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
24,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,0.5,99.485,20,-13.56,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
25,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,5,89.519,20,-17.1,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
26,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,50,85.911,20,-8.72,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
27,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,48,500,3.9519,20,-30.62,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
28,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,72,0.5,82.847,20,-4.58,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
29,143B,NRU,Au,original,Human,Human,mix,bone,osteosarcoma,72,5,59.691,20,-24.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
30,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,10.93,84.667,4.7,20.02,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
31,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,21.87,74.933,4.7,20.02,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
32,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,43.75,75.467,4.7,20.02,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
33,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,87.5,67.733,4.7,20.02,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
34,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,175,66.8,4.7,20.02,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
35,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,24,1,96.943,30,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
36,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,6,0.8,99.051,141,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
37,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,6,4,94.146,83,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
38,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,6,8,103.16,141,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
39,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,6,14,93.513,87.82,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
40,16HBE,CCK-8,SiO2,original,Human,Human,epithelial,respiratory tract,Carcinoma,6,20,75.949,141,71.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
41,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,48,200,77.962,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
42,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,48,400,55.924,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
43,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,72,25,90.047,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
44,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,72,50,87.441,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
45,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,72,100,77.962,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
46,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,72,200,68.483,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
47,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,72,400,43.365,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
48,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,24,25,98.832,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
49,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,24,50,90.888,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
50,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,24,100,89.486,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
51,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,24,200,79.907,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
52,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,24,400,54.206,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
53,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,48,25,96.262,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
54,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,48,50,89.486,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
55,3T3-L1,MTT,MgO,original,mouse,Animal,fibroblast,embryo,Normal,48,100,84.112,4,-8,2.325581395,2.375,-2.372,1.5,8,40.304,1,0,0,-0.4996,2.529568634,0.866025404,0,0.566233766,2.566233766
56,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,0.1,100,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
57,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,1,97.03,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
58,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,5,93.399,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
59,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,10,93.399,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
60,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,20,92.739,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
61,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,50,86.799,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
62,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,100,73.597,39.2,69.8,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
63,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,0.001,96.37,39.7,8.67,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
64,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,0.01,95.05,39.7,8.67,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
65,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,0.1,97.69,39.7,8.67,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
66,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,1,99.67,39.7,8.67,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
67,95D,CCK-8,Au,original,Human,Human,epithelial,lung,Carcinoma,12,5,95.38,39.7,8.67,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
68,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,72,200,86.961,175,-31.8,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
69,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,10,75,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
70,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,25,66,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
71,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,50,48,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
72,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,10,85,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
73,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,25,69,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
74,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,24,50,46,52.51,70.76,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
75,A2780,MTT,SiO2,original,Human,Human,epithelial,ovary,Adenocarcinoma,48,1.78,78.035,30.09,-20,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
76,A431,MTT,SiO2,original,Human,Human,epithelial,skin,Carcinoma,24,10,108.05,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
77,A431,MTT,SiO2,original,Human,Human,epithelial,skin,Carcinoma,24,50,54.146,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
78,A431,MTT,SiO2,original,Human,Human,epithelial,skin,Carcinoma,24,100,49.512,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
79,A431,MTT,SiO2,original,Human,Human,epithelial,skin,Carcinoma,24,200,42.683,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
80,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,10,80.945,326.5,-23.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
81,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,50,80.945,326.5,-23.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
82,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,100,79.316,326.5,-23.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
83,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,0.5,96.743,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
84,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,1,82.573,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
85,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,5,76.873,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
86,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,10,76.873,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
87,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,50,91.205,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
88,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,24,100,91.205,274.1,-27.7,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
89,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.036,80.385,145.45,15.05,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
90,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.072,72.957,5.5,-23.415,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
91,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.18,56.616,67.35,28.1,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
92,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.36,49.684,6,-36.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
93,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.72,42.256,6,-36.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
94,A431,MTT,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,1,42.586,6,-36.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
95,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.036,108.98,12.5,-7.455,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
96,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.072,106.23,549,5.635,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
97,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.36,90.126,208.35,37.85,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
98,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,1,47.518,6,-36.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
99,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.072,91.689,165.25,5.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
100,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.18,67.636,400.5,-4.55,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
101,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.36,41.527,6,-36.5,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
102,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,0.72,27.959,5,-10.33,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
103,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,1,28.37,5,-10.33,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
104,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,25,88.973,15,-25,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
105,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,50,76.933,15,-25,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
106,A431,NRU,TiO2,original,Human,Human,epithelial,skin,Carcinoma,72,100,59.949,15,-25,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
107,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,24,500,5.122,59.72,-38.1,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
108,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,24,10,53.902,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
109,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,24,50,44.878,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
110,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,24,100,34.878,100.33,-31.7,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
111,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,72,10,64.138,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
112,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,72,50,55.172,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
113,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,72,100,54.023,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
114,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,72,200,51.264,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
115,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,72,500,51.034,199.89,-36.3,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
116,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,6,20,99.06,24.6,-11,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
117,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,6,60,96.9,24.6,-11,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
118,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,6,180,98.5,24.6,-11,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
119,A549,MTT,SiO2,original,Human,Human,epithelial,lung,Carcinoma,6,360,88.5,24.6,-11,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
